Symbol,Description,Industry,Sector,Exchange,Index,Market capitalization,Market capitalization - Currency,Price,Price - Currency,Pre-market Open,Pre-market Open - Currency,Pre-market Change,Pre-market Change - Currency,Pre-market Change %,Pre-market Gap %,Float shares outstanding,Volume 1 day,Volume 1 week,Pre-market Volume,Average Volume 10 days,Average Volume 30 days,Average Volume 90 days,Volatility 1 day,Volatility 1 week,Volatility 1 month,Volume Weighted Average Price 1 day,Price to earnings ratio,Relative Volume at Time,Relative Volume 1 day,Beta 1 year,Beta 3 years,Beta 5 years,Relative Volume 1 minute,Relative Volume 5 minutes,Relative Volume 15 minutes,Relative Volume 30 minutes,Relative Volume 1 hour,Relative Volume 2 hours,Relative Volume 4 hours,Relative Volume 1 week,Relative Volume 1 month,High 1 month,High 1 month - Currency,High 3 months,High 3 months - Currency,High 6 months,High 6 months - Currency,High 52 weeks,High 52 weeks - Currency,High All Time,High All Time - Currency,High 5 minutes,High 5 minutes - Currency,High 15 minutes,High 15 minutes - Currency,High 30 minutes,High 30 minutes - Currency,High 1 hour,High 1 hour - Currency,High 2 hours,High 2 hours - Currency,High 4 hours,High 4 hours - Currency,High 1 day,High 1 day - Currency,High 1 week,High 1 week - Currency,High 1 month,High 1 month - Currency,"Revenue per employee, Annual","Revenue per employee, Annual - Currency",Simple Moving Average (5) 1 minute,Simple Moving Average (8) 1 minute,Simple Moving Average (5) 5 minutes,Simple Moving Average (13) 5 minutes,"Bollinger Bands (20) 1 minute, Upper","Bollinger Bands (20) 1 minute, Basis","Bollinger Bands (20) 1 minute, Lower","Bollinger Bands (20) 5 minutes, Upper","Bollinger Bands (20) 5 minutes, Basis","Bollinger Bands (20) 5 minutes, Lower",International Securities Identification Number,Relative Volume 1 day,Recent earnings date,Upcoming earnings date,Analyst Rating,Target price 1 year,Target price 1 year - Currency,Technical Rating 5 minutes,Exponential Moving Average (3) 1 day,Exponential Moving Average (7) 1 day
JTAI,Jet.AI Inc.,Airlines,Transportation,NASDAQ,"NASDAQ Composite, NASDAQ Computer",11350535.000000002,USD,5.19,USD,5.15,USD,0.04999999999999982,USD,0.9633911368015379,-0.7707129094412337,2099847.94852,277346,1047968,844,241648.9,9849030.3,4052364.156794612,11.561489641959046,16.492900383851822,28.275993406506558,5.2635000000000005,,1.2721849358227422,1.2158581579187329,2.4006543,-0.45367256,-0.5014359,11.844894026974952,4.089200382287353,1.368347313778672,0.6044576331322775,0.2584243012615078,0.12202157320578151,0.42843964511490357,0.03518965825490291,0.09514668513926094,11.77,USD,11.77,USD,57.17300688,USD,231.75205466,USD,3937.53490935,USD,5.2,USD,5.2,USD,5.2,USD,5.2,USD,5.2,USD,5.2795,USD,5.5899,USD,5.61,USD,7.33,USD,1357172.88890543,USD,5.163999999999995,5.1460375,5.125480000000001,5.170230769230769,5.224669516945827,5.137619999999989,5.050570483054152,5.281336763203474,5.176554999999998,5.071773236796521,,1.2158581579187329,2025-02-26,2025-05-15,Strong buy,20,USD,Buy,4.970590677418729,4.832910586552178
DWTX,"Dogwood Therapeutics, Inc.",Pharmaceuticals: major,Health technology,NASDAQ,NASDAQ Composite,11294766,USD,5.91,USD,5.91,USD,0.09999999999999964,USD,1.6920473773265592,0,1500558.11984,150380,937396,8519,5983556.1,2074547.2,2457107.8333333335,10.332270454380762,20.849503482282387,24.2181382700635,5.839833333333334,,0.02423016329781359,0.025183558381870464,5.4617033,2.93628,2.0934782,1.1672794117647058,1.863318178537923,4.313028012449978,1.6144800668387516,0.6787524836563615,0.29248247522359194,0.12980198520199843,0.04297523152718249,3.5045457200537657,14.69,USD,29.28,USD,29.28,USD,29.28,USD,417.75,USD,5.93,USD,5.95,USD,5.95,USD,5.95,USD,5.95,USD,5.9705,USD,6.0899,USD,7.5,USD,14.69,USD,0,USD,5.880500000000002,5.882812499999998,5.907040000000004,5.900923076923078,5.98010193847619,5.89372499999999,5.80734806152379,5.985640816839414,5.881535000000004,5.777429183160594,,0.025183558381870464,2024-11-07,2025-03-20,Strong buy,30,USD,Strong buy,6.066441828777229,6.579529307918861
STFS,Star Fashion Culture Holdings Limited,Advertising/Marketing services,Commercial services,NASDAQ,"NASDAQ Composite, NASDAQ Industrials",11224170,USD,0.9238,USD,0.9235,USD,0.04580000000000006,USD,4.957783069928563,-0.03247456159341491,,16645,122536,220,84110.1,163904.86666666667,1190478.1555555556,3.276198741592537,5.677886540709407,8.93529306191126,0.9324,7.239811912225705,0.13491001579093287,0.17962049303100544,-2.2061734,-0.16484478,-0.16484478,1.7478753541076488,1.837465564738292,1.8125,2.619144602851324,1.6799477465708688,0.29696682792781354,0.177825246603057,0.019999605348259022,,1.07,USD,17.91,USD,17.91,USD,17.91,USD,17.91,USD,0.9238,USD,0.9238,USD,0.9498,USD,0.9498,USD,0.9498,USD,0.9498,USD,0.9516,USD,0.96,USD,1,USD,885635.8876788119,USD,0.9304999999999997,0.9305874999999998,0.9304199999999995,0.9334461538461523,0.9544489798131347,0.9351975000000008,0.9159460201868669,0.9598490090030513,0.9391475000000004,0.9184459909969495,,0.17962049303100544,,,,,,Strong sell,0.930226548229526,0.9269005962230384
EKSO,"Ekso Bionics Holdings, Inc.",Medical specialties,Health technology,NASDAQ,NASDAQ Composite,11146318,USD,0.449,USD,0.4398,USD,0.0025000000000000022,USD,0.5567928730512255,-2.0489977728285047,23795464.4928,175451,393045,2115,290939.8,247511.23333333334,826672.7666666667,8.116279069767439,9.357339364648816,9.867595753993443,0.4479666666666667,,0.41812396164951376,0.5755224119516413,1.0235721,1.4359957,1.431496,2.4859857201864637,2.170562259162377,2.808312723782806,1.8737315163815598,1.312849162011173,0.7914194012562699,0.7689374071037854,0.06010157930701913,0.4958466297684073,0.6003,USD,0.9983,USD,1.27,USD,1.53,USD,862.84107,USD,0.4401,USD,0.4461,USD,0.44615,USD,0.44615,USD,0.44615,USD,0.4583,USD,0.4649,USD,0.47,USD,0.55,USD,293852.459016393,USD,0.4370599999999996,0.44020625,0.4391100000000008,0.4417231538461535,0.4507419014033376,0.441879599999999,0.4330172985966604,0.457353702441915,0.44421134999999945,0.4310689975580839,,0.5755224119516413,2025-03-03,2025-04-24,Strong buy,5,USD,Strong sell,0.439060666493718,0.4321213397495812
NXU,"Nxu, Inc.",Electrical products,Producer manufacturing,NASDAQ,"NASDAQ Composite, NASDAQ Industrials",10821204,USD,0.2461,USD,0.2611,USD,0.0024999999999999745,USD,1.015847216578616,6.095083299471753,22701143.65938,1981346,4609969,28362,1238252.9,9280738.733333332,14249292.711111112,13.191489361702141,9.852261232077618,11.018503629851562,0.24903333333333333,,1.9056935383151963,1.743493399904789,-0.5686196,-2.5339813,-2.5339813,2.9964075460341943,1.8551362143865477,3.041793716955269,1.125370983328238,0.5501101652358401,0.3425374027528426,0.5812579418148791,0.0780410679915793,0.10361242372495647,0.395,USD,2.25,USD,2.25,USD,2.25,USD,36598.25601,USD,0.2448,USD,0.2457,USD,0.2457,USD,0.2457,USD,0.2457,USD,0.2602,USD,0.266,USD,0.266,USD,0.269,USD,13777.777777777801,USD,0.2363999999999999,0.2367625000000002,0.23874000000000012,0.24074615384615386,0.24566148375893473,0.23943499999999984,0.23320851624106495,0.2532820786601575,0.24300999999999987,0.2327379213398422,,1.743493399904789,2025-02-26,2025-05-28,Neutral,,,Strong sell,0.24573566848331757,0.24700556062857795
YYAI,Connexa Sports Technologies Inc.,Containers/Packaging,Process industries,NASDAQ,"NASDAQ Composite, NASDAQ Industrials",10808678,USD,0.7422,USD,0.76,USD,0.00009999999999998899,USD,0.01347345728913891,2.3982753974669953,4730178.904,173647,521962,4382,291491.8,5783939.466666667,2443720.788888889,11.267605633802827,9.397602353318758,26.35079751064742,0.7474,,0.4968615713966527,0.49365739499613515,-4.8868318,-0.797746,0.38056794,0.1504438092372499,10.145843461351484,8.038602476623705,2.5050541392543857,1.7312565122667423,1.0377696629014113,0.7806695181001022,0.02525255237467956,0.19505555643553057,1.91,USD,1.91,USD,10.2999,USD,53,USD,21888000,USD,0.77,USD,0.77,USD,0.77,USD,0.77,USD,0.77,USD,0.789999,USD,0.79,USD,0.79,USD,1.0397,USD,1049756.125,USD,0.7543599999999995,0.7548125000000011,0.7635399999999993,0.7604730769230794,0.7889880903312334,0.7579624999999997,0.7269369096687659,0.7880843982681746,0.7600838499999987,0.7320833017318228,,0.49365739499613515,,,,,,Buy,0.7289783010771649,0.7368068537673031
DEVS,DevvStream Corp.,Miscellaneous commercial services,Commercial services,NASDAQ,"NASDAQ Composite, NASDAQ Real Estate and Other Financial Services",10755888,USD,0.37,USD,0.39,USD,0.029000000000000026,USD,7.837837837837845,5.405405405405411,3125307.258956,2171462,4693448,4611934,536096.8000000074,332595.0333333333,3008841.1799666667,25.522041763341058,17.49610628839367,14.458653228396503,0.3816,,9.497001057349514,5.0466547751159725,-1.7164998,-0.31211686,-0.34315833,0.952518054655822,16.08307930297102,2.4976002138543603,0.42400881057268724,0.21892037250696833,0.15151000326193323,0.5525572198965141,3.946352553646726,0.259169152009871,0.48,USD,1.05,USD,15.47987616,USD,15.47987616,USD,15.47987616,USD,0.376,USD,0.376,USD,0.376,USD,0.376,USD,0.376,USD,0.39,USD,0.43,USD,0.43,USD,0.43,USD,0,USD,0.3652402000000003,0.36700012500000034,0.36911999999999906,0.3667463076923075,0.374493469490948,0.3651550499999999,0.3558166305090518,0.3754713796199798,0.36731014999999995,0.3591489203800201,,5.0466547751159725,,,,,,Neutral,0.3604910008036404,0.3627533574981725
BSLK,"Bolt Projects Holdings, Inc.",Financial conglomerates,Finance,NASDAQ,"NASDAQ Composite, NASDAQ Industrials",10518423.000000002,USD,0.3068,USD,0.3115,USD,0.0031999999999999806,USD,1.0430247718383248,1.531942633637543,13281806.3886,207983,547407,7046,261644.5,11804602.7,5367629.844444444,6.976744186046518,6.8104345062298,25.617349174096653,0.30993333333333334,,0.6201614722072697,0.6985528362387782,1.0705321,0.42820737,0.34729075,0.3538223140495868,0.2755430410297667,0.5026188557614827,0.235978251982667,0.12363196333340472,0.07158580065106185,0.5868384929008994,0.015223420627780976,0.07658578768925338,0.943,USD,1.25,USD,1.25,USD,17.02,USD,17.02,USD,0.3082,USD,0.3082,USD,0.3177,USD,0.3177,USD,0.3177,USD,0.3177,USD,0.322,USD,0.3384,USD,0.432,USD,0,USD,0.3087138,0.31100849999999974,0.3097138000000004,0.31208223076923036,0.3209920168898418,0.3122233999999998,0.30345478311015783,0.3194189815712097,0.31203345000000005,0.3046479184287904,,0.6985528362387782,,,,,,Strong sell,0.3153091530984984,0.326213800358071
LYRA,"Lyra Therapeutics, Inc.",Pharmaceuticals: major,Health technology,NASDAQ,"NASDAQ Composite, Russell 2000, Mini-Russell 2000",10468421,USD,0.1589,USD,0.1586,USD,0.0033999999999999864,USD,2.1397105097545537,-0.18879798615482846,54857326.2468,879032,3314398,2216,1059217.3,1020865.2666666667,1552680.4333333333,12.847222222222234,9.117348963458596,8.395792057109828,0.15513333333333335,,0.7711382560743445,0.869906420675191,0.7985852,-0.17494756,-0.17677136,1.4590747330960854,1.6768131005663618,2.1931580452417863,0.9790537303309091,0.18129366743123612,0.0770746306355023,0.17015184605412625,0.7083549992551839,0.2830054414423793,0.2218,USD,0.245,USD,0.2998,USD,6.79,USD,22,USD,0.1597,USD,0.1597,USD,0.1597,USD,0.1597,USD,0.1597,USD,0.1597,USD,0.1625,USD,0.18,USD,0.2145,USD,51133.3333333333,USD,0.15900000000000047,0.15888750000000013,0.15843999999999986,0.1584461538461543,0.15925215831281261,0.1584474999999998,0.15764284168718698,0.15914569409895166,0.15844750000000013,0.1577493059010486,,0.869906420675191,2025-03-13,2025-05-13,Neutral,2,USD,Buy,0.16190383313978568,0.16908994909720707
ADTX,"Aditxt, Inc.",Biotechnology,Health technology,NASDAQ,NASDAQ Composite,10341953,USD,10.03,USD,9.55,USD,1.7200000000000006,USD,17.14855433698904,-4.785643070787624,1031099.9999999999,48087323,139856896,2512349,14276052.528399998,5246259.344666665,1791609.104044445,60.00000000000001,50.154221642670116,36.41269288229119,10.11,,4.656395202207567,5.045074320613573,1.7000363,1.418339,1.1080962,2.887674185849565,2.171360161345606,1.052053324658017,0.2381685179410483,0.14487967966789966,0.05940172900426864,0.4163728247146337,67.54109395717592,79.9987168987897,39.5,USD,60.25,USD,3300,USD,54500,USD,191600000,USD,10.1,USD,10.25,USD,10.25,USD,10.25,USD,10.25,USD,10.8999,USD,12.3,USD,12.3,USD,17.5,USD,13727.1489361702,USD,9.987000000000004,9.961874999999985,9.838999999999952,9.723999999999998,10.138330048246681,9.830795000000002,9.523259951753323,10.277391083267252,9.855379999999997,9.433368916732741,,5.045074320613573,2024-11-18,2025-05-28,,,,Strong buy,8.456750780114929,9.174489865571058
MIGI,Mawson Infrastructure Group Inc.,Internet software/Services,Technology services,NASDAQ,"NASDAQ Composite, NASDAQ Computer",10242418.000000002,USD,0.5475,USD,0.6,USD,0.05249999999999999,USD,9.589041095890408,9.589041095890408,14892989.4068,121066,1511897,19023,257941.2999999985,227167.6333333333,1657611.9777777775,11.075471698113201,14.519912103129347,12.652281481767844,0.5524999999999999,,0.47645482511400056,0.47180660706958044,2.9927623,4.776775,3.635626,0.570902394106814,5.936874735803861,3.344064849016198,3.1818013228657973,1.9377912974075941,0.3446299539886338,0.6362206585318505,1.371319350788431,0.1538347744911236,0.65,USD,1.07,USD,2.33,USD,2.45,USD,22744.8,USD,0.5755,USD,0.5755,USD,0.5755,USD,0.5755,USD,0.5755,USD,0.58,USD,0.58,USD,0.65,USD,0.65,USD,1452390.66666667,USD,0.5635999999999994,0.5666249999999996,0.5664999999999998,0.5679691538461535,0.5840706402337713,0.5673649500000003,0.5506592597662293,0.5813683928111023,0.5664349499999994,0.5515015071888966,,0.47180660706958044,2024-11-14,2025-05-19,,,,Sell,0.5401049243911689,0.5313602116099979
LOBO,LOBO EV TECHNOLOGIES LTD.,Motor vehicles,Consumer durables,NASDAQ,"NASDAQ Composite, NASDAQ Industrials",10097100,USD,1.17,USD,1.36,USD,0.17000000000000015,USD,14.529914529914546,16.239316239316253,1524118.4100000001,48812,49802,3141,17848.2,11981.866666666667,15232.833333333334,16.666666666666682,6.528015128169219,10.037139682735353,1.2133333333333332,,3.965924748810685,3.7228671232667754,0.7615404,-1.3936585,-1.3936585,0.8169934640522876,0.7022471910112359,0.11667250029168125,0.050978792822185974,0.04964996772752098,0.04926472399438382,0.09414043062522695,0.8406564284002174,0.38708639544050955,1.73,USD,2.35,USD,3.52,USD,5.79,USD,5.79,USD,1.17,USD,1.17,USD,1.17,USD,1.17,USD,1.17,USD,1.26,USD,1.33,USD,1.33,USD,1.46,USD,182057.858823575,USD,1.2140000000000002,1.2049999999999994,1.2100000000000015,1.186923076923078,1.2355363949066953,1.1840000000000017,1.1324636050933081,1.2399880938879473,1.187500000000001,1.135011906112055,,3.7228671232667754,2024-09-30,2025-09-03,,,,Sell,1.195262150983077,1.215425435455543
LKCO,Luokung Technology Corp,Packaged software,Technology services,NASDAQ,"NASDAQ Composite, NASDAQ Computer",9814702,USD,1.4269,USD,1.48,USD,0.043099999999999916,USD,3.0205340248090207,3.7213539841614636,6313016.11374,147487,709351,600,111946.9000000001,50611.099999999984,66892.21111111112,51.18790496760259,27.34646477711496,16.809492454045944,1.5223333333333333,,1.4958055008109947,1.5001764769903487,0.051478084,0.59942263,0.88680327,7.27476217123671,8.479067302596714,4.970454545454546,0.1630532029106525,0.12190295699673923,0.03345576480918588,0.07387855617083225,4.9746586260606245,1.3531749581768528,1.9899,USD,2.39,USD,3.6,USD,7.68,USD,23613.6,USD,1.43,USD,1.43,USD,1.43,USD,1.43,USD,1.43,USD,1.4984,USD,1.89,USD,1.91,USD,1.9899,USD,27296.6266666736,USD,1.4246199999999989,1.4353875000000007,1.4373800000000005,1.4519461538461524,1.492154691150599,1.4480799999999978,1.4040053088493967,1.4885941752780032,1.4547650000000008,1.4209358247219983,,1.5001764769903487,,,,,,Sell,1.4582835548307838,1.4617307905484496
RMCF,"Rocky Mountain Chocolate Factory, Inc.",Food: specialty/candy,Consumer non-durables,NASDAQ,"NASDAQ Composite, NASDAQ Industrials",9686000,USD,1.26,USD,1.31,USD,0.050000000000000044,USD,3.9682539682539715,3.9682539682539715,4931887.2499,149873,310797,100,59652.4,37615.333333333336,29391.366666666665,10.015999999999998,9.031034589027866,8.780579719053993,1.2950666666666668,,3.361948557560684,3.215820654051398,0.91983753,0.40987557,1.0185771,2.2791374462544995,35.12629028510737,28.165248768667528,21.98837257077119,20.341511621277487,5.67797823976574,4.080946251572601,2.176315465153408,1.035122146182297,1.9368,USD,3.18,USD,3.4919,USD,3.9499,USD,24.476166,USD,1.31,USD,1.33,USD,1.33,USD,1.33,USD,1.33,USD,1.375,USD,1.3752,USD,1.51,USD,1.7099,USD,174691.79374999998,USD,1.2520000000000002,1.2787499999999987,1.320999999999998,1.3303384615384606,1.3924547000997427,1.3127199999999999,1.232985299900257,1.4138393670127858,1.3461250000000031,1.2784106329872205,,3.215820654051398,,,,,,Strong sell,1.3288616712835501,1.4015569483439845
RVSN,Rail Vision Ltd.,Other transportation,Transportation,NASDAQ,"NASDAQ Composite, NASDAQ Computer",9653263.68,USD,0.48,USD,0.48,USD,0.015000000000000013,USD,3.1250000000000027,0,18624986.833226,466240,1848585,29692,713215.5,1991572.2333333334,5386495.877777778,4.255319148936175,6.629745069676822,11.98539658873285,0.48,,0.6395270574323031,0.6403172141147206,1.5049345,-0.32906348,-0.32906348,4.001935001539206,1.5201630416624905,1.192069280444597,1.2475420157892188,0.7361026965855443,0.33301844672411623,0.5255318284607781,0.10231056782598977,0.17955818419316752,0.7844,USD,2.72,USD,2.72,USD,2.72,USD,25.12,USD,0.482451,USD,0.4849,USD,0.4849,USD,0.4849,USD,0.4849,USD,0.49,USD,0.49,USD,0.5,USD,0.5656,USD,3227.27272727448,USD,0.48077999999999993,0.47891249999999963,0.48190000000000016,0.4813107692307694,0.4877043929614629,0.4809300000000009,0.47415560703853893,0.4854872232276232,0.4802082000000004,0.4749291767723776,IL0011475949,0.6403172141147206,2024-03-28,2025-03-20,,,,Neutral,0.4803150066144217,0.4825148940866222
MYNZ,Mainz Biomed N.V.,Biotechnology,Health technology,NASDAQ,NASDAQ Composite,9486219,USD,4.27,USD,4.29,USD,0.020000000000000462,USD,0.46838407494146284,0.46838407494146284,2110965.9125940003,72285,297793,1753,172473.50000000003,268643.9666666667,198788.64805555562,6.157635467980296,10.230936273514317,13.69266129716529,4.213333333333333,,0.5488640422166665,0.40954999076479925,-0.082516074,0.7351292,0.33451316,1.9475655430711611,4.815452755905512,1.427905202018061,0.9563796354494029,0.4357088859872191,0.171731171193947,0.37705793700757356,0.26337681422954545,1.0635055251235552,6.29,USD,8.2,USD,16.04,USD,45.2,USD,1200,USD,4.31,USD,4.31,USD,4.31,USD,4.31,USD,4.31,USD,4.31,USD,4.31,USD,4.72,USD,5.69,USD,12612.380281690099,USD,4.267339999999999,4.262587500000004,4.252140000000008,4.252061538461509,4.316206127900898,4.254365000000001,4.192523872099104,4.332203457575631,4.213495,4.094786542424369,NL0015000LC2,0.40954999076479925,2024-10-30,2025-04-15,Strong buy,14,USD,Sell,4.327783913982472,4.540048103775846
TXMD,"TherapeuticsMD, Inc.",Pharmaceuticals: major,Health technology,NASDAQ,NASDAQ Composite,9456594,USD,0.82,USD,0.8499,USD,0.029900000000000038,USD,3.6463414634146387,3.6463414634146387,11301901.921200002,36315,89967,110,51083.39999999963,552926.4000000013,391966.6222222222,14.372061786433846,9.153329141185484,14.553483868615164,0.8048333333333333,,0.7510386272292968,0.6818284229420338,1.2869807,0.7076224,1.1747543,0.9157509157509157,0.643293663557414,0.7143523267742237,0.6670064807398238,0.4568008976436853,0.265703636020827,0.5681541443837244,0.04791968527163306,0.2448530781055953,1.66,USD,2.44,USD,2.44,USD,2.44,USD,8000,USD,0.82,USD,0.82,USD,0.82,USD,0.82,USD,0.82,USD,0.85,USD,0.85,USD,0.85,USD,0.9595,USD,1302000,USD,0.8101065999999999,0.8153708750000009,0.8112534,0.8162205384615385,0.8491420752954032,0.8086959999999996,0.7682499247045961,0.8438675184564051,0.8070839000000012,0.7703002815435973,,0.6818284229420338,2024-11-12,2025-03-20,,,,Neutral,0.7845914063603437,0.7821741792931876
SLXN,Silexion Therapeutics Corp,Pharmaceuticals: major,Health technology,NASDAQ,NASDAQ Composite,9340223.000000002,USD,1.11,USD,1.12,USD,0.010000000000000009,USD,0.9009009009009016,0.9009009009009016,7653188.77032,597277,9754677,27687,1670390,7494649.933333334,10008922.972839508,13.342342342342333,8.929820593204397,18.137807634037824,1.1593666666666669,,0.07070015937578268,0.059043662636134836,-2.075376,0.16989164,0.113383844,3.115114584713207,5.33922714483126,7.097713097713098,1.800618283183048,1.0595835188888336,0.443019092006404,0.30247197487995153,0.11536615950847587,1.2629958349351618,1.78,USD,3.45,USD,8.1,USD,122.0184,USD,122.0184,USD,1.14,USD,1.1562,USD,1.16,USD,1.16,USD,1.16,USD,1.1797,USD,1.2581,USD,1.35,USD,1.78,USD,,,1.1299999999999994,1.134862499999998,1.142020000000001,1.1555999999999982,1.1624427648732891,1.1432000000000013,1.1239572351267135,1.1840024325694012,1.1587449999999992,1.1334875674305973,,0.059043662636134836,2025-03-18,2025-05-28,Strong buy,5,USD,Strong sell,1.1911517239175642,1.2368491371524246
IVDA,"Iveda Solutions, Inc.",Telecommunications equipment,Electronic technology,NASDAQ,"NASDAQ Composite, NASDAQ Industrials",9322796,USD,3.32,USD,3.5,USD,0.18000000000000016,USD,5.421686746987957,5.421686746987957,2667607.53053,73853,203660,686,39113.7,56997.46666666667,305980.9666666667,17.667238421955407,13.246331295487789,13.480441180161199,3.221666666666667,,1.9996302572793099,1.9836106962902482,0.12511297,1.2521774,0.9619498,0.2959163543105149,0.4203446826397646,1.0302577082374598,1.879215477458289,1.169130536806217,0.6118439111778898,2.1134892368344422,0.47584945997885475,0.1746037206699834,3.43,USD,8.05,USD,8.05,USD,8.05,USD,256,USD,3.37,USD,3.4,USD,3.43,USD,3.43,USD,3.43,USD,3.43,USD,3.43,USD,3.43,USD,3.43,USD,202995.78125,USD,3.3240000000000025,3.3424874999999954,3.355979999999999,3.3162769230769293,3.416714828260679,3.311249999999999,3.205785171739319,3.4693552062699915,3.275980000000002,3.0826047937300123,,1.9836106962902482,2024-11-14,2025-05-28,,,,Buy,3.0405293265980013,2.7486985779004227
AIEV,"Thunder Power Holdings, Inc.",Motor vehicles,Consumer durables,NASDAQ,"NASDAQ Composite, NASDAQ Industrials",9155802,USD,0.1805,USD,0.1931,USD,0.02150000000000002,USD,11.911357340720233,6.980609418282549,47659675.962888,1238041,1710008,137409,3492484.6,1256155.7333333334,2258523.1222222224,20.944309927360766,12.620474877419063,14.566623503213902,0.18183333333333332,,0.2814016554387797,0.3672464726892322,2.9269807,0.20637673,0.20637673,0.8779894746686391,1.0707767044816354,17.136083668740092,25.50279036405941,13.428691182431187,6.479574714917204,1.6425638006150929,0.4295819067177553,1.5595342484652979,0.323,USD,0.502014,USD,0.87,USD,12.12,USD,12.12,USD,0.1955,USD,0.199199,USD,0.1998,USD,0.1998,USD,0.1998,USD,0.1998,USD,0.1998,USD,0.1998,USD,0.323,USD,0,USD,0.19079780000000024,0.19108612499999983,0.19166000000000044,0.18743846153846172,0.1998251907827797,0.19303950000000034,0.18625380921722098,0.19554247527467028,0.18530500000000039,0.1750675247253305,,0.3672464726892322,,,,,,Buy,0.179525823783707,0.18613935082599298
BNGO,"Bionano Genomics, Inc.",Biotechnology,Health technology,NASDAQ,NASDAQ Composite,9018372,USD,3.3,USD,3.35,USD,0.050000000000000266,USD,1.5151515151515234,1.5151515151515234,2722671.10236,81243,197121,100,72535.50000000004,136628.99999999997,167696.09400467193,3.318042813455652,5.569304579157685,8.210197616428985,3.316166666666666,,0.9811183108103804,1.0458434279329258,2.344797,2.2304113,2.2498746,3.045812455261274,1.8530437114508056,2.5563216547743126,3.8594905969390796,1.5723357261181652,1.057829236579777,1.0155756036404489,0.19898758719944842,0.6746728433225119,6.07,USD,22.79996247,USD,30.51594977,USD,72.59988049,USD,9413.98450299,USD,3.3,USD,3.3196,USD,3.3196,USD,3.3196,USD,3.3196,USD,3.35,USD,3.3785,USD,3.555,USD,4.39,USD,104988.372093023,USD,3.303920000000006,3.306450000000001,3.3034000000000057,3.3206230769230816,3.331080242715002,3.3073900000000016,3.2836997572850013,3.35889284046122,3.3257849999999975,3.292677159538775,,1.0458434279329258,2024-11-13,2025-03-31,Neutral,60,USD,Strong sell,3.3424265150022023,3.481966818569908
LNKS,Linkers Industries Limited,Electronic production equipment,Electronic technology,NASDAQ,"NASDAQ Composite, NASDAQ Industrials",8988015,USD,0.669,USD,0.669,USD,0.03079999999999994,USD,4.603886397608361,0,,225588,277181,89678,72003.3,79981.03333333334,,29.846039695789262,14.928608771849397,14.262021718620813,0.6360333333333333,,3.9439771700078703,4.151096161135871,-4.6018896,,,1.0977681533492283,2.042759975702855,82.59054134766791,40.4622909854587,39.232652850809366,20.65700365077426,7.028908206086681,0.4878056936035878,,0.85,USD,10.27,USD,10.27,USD,10.27,USD,10.27,USD,0.6978,USD,0.7,USD,0.7,USD,0.7,USD,0.7,USD,0.7,USD,0.7,USD,0.7,USD,0.7409,USD,,,0.6666401999999993,0.6612876249999995,0.617020200000001,0.5860385384615411,0.7075696387344331,0.6062000500000003,0.5048304612655675,0.6401508250272057,0.5785750499999988,0.5169992749727919,,4.151096161135871,,,,,,Buy,0.6148103404318341,0.597060254779948
WOK,WORK Medical Technology Group LTD,Medical specialties,Health technology,NASDAQ,NASDAQ Composite,8902543.8142,USD,0.6101,USD,0.6399,USD,0.028900000000000037,USD,4.736928372397974,4.884445172922479,3434447.0207720003,126036,427818,400,184616.4,4305711,1550732.8111111112,9.621993127147775,8.16919797941531,42.54536379185174,0.6100333333333333,,0.6654048531085676,0.6582892814631158,3.1834347,0.8539777,0.8539777,2.8866040300183182,7.75571375046834,9.03209572802505,5.755025856001959,2.627751503677986,1.2715926684650698,0.9077853312842676,0.03229664630198916,,6,USD,6,USD,8.4463,USD,8.4463,USD,8.4463,USD,0.638,USD,0.638,USD,0.638,USD,0.638,USD,0.638,USD,0.638,USD,0.638,USD,0.64,USD,0.724599,USD,50246.4628820961,USD,0.6227199999999995,0.6208876249999989,0.6182402000000006,0.6174000769230763,0.6336516338192976,0.6193950499999988,0.6051384661807001,0.6294210810134045,0.6160640000000002,0.6027069189865958,,0.6582892814631158,,,,,,Strong buy,0.611491695936397,0.6289531251396536
BFRI,Biofrontera Inc.,Pharmaceuticals: major,Health technology,NASDAQ,NASDAQ Composite,8873932,USD,1,USD,1.03,USD,0.030000000000000027,USD,3.0000000000000027,3.0000000000000027,7330781.846996,83948,566647,890,82014.7,103442.13333333314,647436.6666666666,10.85869565217391,9.704921716681824,8.153739310711721,0.9799666666666668,,1.323197636113163,1.0817330304322783,-0.33846894,-0.08760817,0.31329212,0.13827433628318583,0.0869376222560313,0.05588621566490625,0.41257521720686896,0.08999129558679397,0.05332748477445479,0.4475532398924314,0.2669461784378236,0.046886105136873864,1.19,USD,1.87,USD,2.22,USD,2.4302,USD,292.6,USD,1,USD,1,USD,1.00505,USD,1.00505,USD,1.00505,USD,1.0199,USD,1.0199,USD,1.1,USD,1.1,USD,400835.294117647,USD,0.99703,0.9975187499999978,0.99702,0.9867140769230757,1.0137067763655587,0.9870391000000026,0.9603714236344465,1.0229734592948077,0.9766168499999999,0.9302602407051921,,1.0817330304322783,2024-11-13,2025-03-21,Strong buy,11.5,USD,Buy,0.9884008002957815,0.9647366385041828
